Got 23486 articles
2233278 1990 5
2233271 1990 4
2231912 1990 2
2231895 1990 7
2230869 1990 8
2230232 1990 8
2229775 1990 10
2172627 1990 4
2124647 1990 3
2094403 1990 5
2087776 1990 3
2087438 NA 6
2087437 NA 6
1981146 1990 5
1707581 1990 1
1701914 NA 4
2129060 1990 3
2226467 1990 1
2223879 1990 1
2266961 NA 2
2120211 1990 5
2282102 1990 4
2264463 1990 2
2263877 1990 7
2263876 1990 4
2258000 1990 5
2255877 1990 3
2249614 1990 4
2247865 1990 4
2246718 1990 4
2246717 1990 3
2245007 1990 1
2244450 1990 3
2244449 1990 4
2244436 1990 4
2239175 1990 2
2239168 1990 4
2239087 1990 5
2222420 1990 2
2206038 1990 4
2205624 1990 2
2205476 1990 3
2176432 1990 3
2171710 1990 3
2168931 1990 4
2148462 1990 3
2133643 1990 2
2133639 1990 3
2131544 NA 2
2125176 1990 4
2125002 1990 1
2124995 1990 1
2119920 1990 4
2077670 1990 4
1702230 1990 2
1700241 1990 4
1698755 1990 4
1700802 1990 1
2144007 1990 5
2119494 1990 4
2274679 1990 6
2274677 1990 5
2178092 1990 3
24220987 1990 1
2402594 1990 5
2389757 1990 6
2293199 1990 3
2283231 1990 1
2275405 1990 6
2275404 1990 8
2261287 1990 6
2261285 1990 3
2255678 1990 2
2255161 1990 1
2254958 1990 3
2246151 1990 5
2245597 1990 4
2245449 1990 3
2245447 1990 3
2239210 NA 3
2237264 1990 5
2230573 1990 4
2230028 1990 1
2225536 1990 4
2221471 1990 7
2218398 1990 1
2215301 1990 2
2207570 1990 3
2203198 1990 3
2201794 1990 4
2148861 1990 5
2146122 1990 6
2094364 1990 1
1978315 1990 3
1965886 1990 3
1705472 1990 5
1702411 NA 1
1699412 1990 1
1698692 1990 6
2169413 1990 3
1974897 1990 1
1704320 1990 3
1701866 1990 1
2118806 1990 2
2232822 1990 3
1705466 1990 2
2202458 1990 10
2401760 1990 2
2401004 1990 2
2395063 1990 4
2386242 1990 2
2382189 1990 2
2380867 1990 3
2380862 1990 1
2379359 1990 1
2376221 1990 5
2374189 1990 4
2373060 1990 5
2228290 1990 8
2228289 1990 2
2220358 1990 1
2215093 1990 9
2213603 1990 2
2206785 1990 3
2206515 1990 2
2198505 1990 2
2173995 1990 3
2173891 1990 4
2172176 1990 3
2170513 1990 5
2170321 1990 5
2167798 1990 4
2125705 1990 3
2123982 1990 2
1978450 1990 3
1977892 1990 3
1976460 1990 6
1700890 1990 4
1700889 1990 5
1700887 1990 6
2166580 1990 3
2390598 1990 2
2374711 1990 3
2224533 1990 2
2115441 1990 2
2401974 1990 3
2397113 1990 1
2396092 1990 4
2396081 1990 2
2393786 1990 3
2384445 1990 3
2378853 1990 2
2375429 1990 5
2370291 1990 6
2362194 1990 6
2359167 1990 6
2358081 1990 4
2230663 1990 4
2228604 1990 5
2228396 1990 7
2228395 1990 4
2218157 1990 3
2206175 1990 3
2203725 1990 4
2197700 1990 2
2173546 NA 4
2165916 1990 2
2162860 NA 2
2152594 1990 5
2144347 1990 2
2143310 1990 5
2142491 1990 3
2118126 1990 5
2096923 NA 4
1976338 1990 5
1976102 1990 4
2390552 1990 8
1698506 1990 2
2399119 1990 7
2392913 1990 1
2392656 1990 5
2390848 1990 4
2384416 1990 4
2378778 1990 4
2378240 1990 1
2375235 1990 6
2370561 1990 2
2368619 1990 5
2368549 NA 3
2367820 1990 4
2365293 1990 5
2364546 1990 4
2364127 1990 2
2359992 1990 4
2346394 1990 3
2338186 1990 1
2266274 1990 6
2255265 1990 3
2213721 1990 1
2213720 1990 1
2212959 1990 3
2202409 1990 1
2202332 1990 2
2191879 1990 4
2191875 1990 4
2142375 1990 7
2135009 1990 2
2123959 1990 4
2115930 1990 6
1974765 1990 7
1972695 1990 6
1971528 1990 1
1694554 1990 2
1694400 1990 2
2349109 1990 3
2377743 1990 6
2365004 1990 3
2392617 NA 3
2381870 NA 2
2379343 NA 2
2375881 1990 6
2365984 1990 3
2364574 1990 3
2359976 1990 3
2359973 1990 5
2358738 1990 3
2356751 1990 1
2354603 1990 3
2345560 1990 1
2344303 NA 4
2343734 1990 5
2335255 NA 1
2331216 1990 5
2328719 1990 2
2203125 NA 2
2201328 1990 4
2197094 1990 1
2183281 1990 6
2167967 1990 3
2161929 1990 5
2141178 1990 3
2139918 1990 3
2139857 NA 1
2113926 1990 2
2108547 1990 4
1970926 1990 5
1693386 1990 7
1693230 1990 4
2365773 1990 1
2335244 1990 5
1693004 1990 5
2357532 1990 3
2367295 1990 1
1970027 1990 5
2317755 1990 3
2388158 1990 4
2373288 1990 3
2371231 1990 3
2360432 1990 4
2360431 1990 4
2356112 1990 4
2353674 1990 2
2353585 1990 5
2343720 1990 6
2343718 1990 3
2343717 1990 3
2339281 1990 2
2339276 1990 5
2336544 1990 3
2324683 1990 3
2324293 1990 6
2324141 1990 3
2318347 1990 4
2317988 1990 1
2317985 1990 1
2183794 1990 2
2160423 1990 5
2158258 1990 3
2157592 1990 3
2140988 1990 4
2138631 1990 4
2138097 1990 2
2112433 1990 2
2109392 1990 6
1971778 1990 5
1695462 1990 6
1695461 1990 4
1695460 1990 5
1695433 1990 2
1695432 1990 2
1691605 1990 3
2336188 1990 3
2335204 1990 3
2317506 1990 3
23195969 1990 4
1690246 1990 3
2353573 1990 2
2353572 1990 3
2350442 1990 8
2345266 1990 3
2333271 1990 3
2332719 1990 6
2327258 1990 3
2325544 1990 5
2311806 1990 2
2311230 1990 5
2196923 1990 4
2182931 1990 1
2177999 1990 4
2160542 1990 2
2159646 1990 2
2159206 1990 5
2155937 NA 4
2155933 NA 2
2137376 1990 5
2109444 1990 5
2109275 1990 3
2106217 1990 2
1968380 1990 3
1693605 NA 1
1691355 1990 2
2303439 1990 2
2340855 1990 4
1691115 1990 4
2407236 1990 4
2336927 1990 2
2328741 1990 5
2321713 1990 5
2318761 1990 7
2316381 1990 4
2316377 1990 4
2309294 1990 4
2308480 1990 8
2305615 1990 3
2299723 1990 3
2299202 1990 2
2297415 1990 5
2295390 1990 4
2191698 1990 1
2186869 1990 4
2182566 1990 4
2180059 1990 2
2180058 1990 2
2160441 1990 3
2156513 1990 3
1970256 1990 4
1689431 1990 2
1689165 1990 3
2138981 1990 2
1969748 1990 1
2105900 1990 5
21374125 1990 1
21374124 1990 2
21374123 1990 3
2407278 1990 1
2406179 1990 4
2404997 1990 4
2404365 1990 2
2404324 1990 3
2403546 1990 1
2394229 1990 6
2389666 1990 1
2386078 1990 3
2383456 1990 3
2381142 1990 1
2371551 1990 2
2369908 1990 2
2368584 1990 1
2366637 1990 8
2362379 1990 6
2346081 1990 3
2340847 1990 4
2340227 1990 5
2339483 1990 2
2330827 1990 3
2330816 1990 5
2325516 1990 5
2325515 1990 6
2320970 1990 4
2320969 1990 1
2318430 1990 3
2318192 1990 5
2311176 1990 5
2309021 1990 2
2305605 1990 3
2305490 1990 3
2304070 1990 1
2297848 1990 7
2296220 1990 2
2291421 1990 1
2291420 1990 1
2291416 1990 1
2288801 1990 4
2285544 1990 4
2285526 1990 4
2284286 1990 1
2279561 1990 1
2279560 1990 1
2279555 1990 3
2279552 1990 1
2277605 1990 3
2276385 1990 3
2272822 1990 2
2270761 1990 6
2266805 1990 6
2265765 1990 4
2262056 1990 5
2259866 1990 3
2243210 1990 2
2239201 1990 3
2237304 1990 2
2237291 1990 3
2226057 1990 1
2225849 1990 4
2220405 1990 1
2220341 1990 4
2220292 1990 2
2218420 1990 2
2210979 1990 1
2199193 1990 1
2198772 1990 2
2196859 NA 1
2195826 1990 1
2191924 1990 3
2187072 1990 10
2186762 1990 1
2184425 1990 1
2183579 1990 1
2180716 1990 1
2175453 1990 4
2174637 1990 3
2173081 1990 5
2173002 1990 2
2173001 1990 3
2171137 1990 5
2169752 1990 4
2168600 1990 4
2166523 1990 3
2156039 1990 7
2155787 1990 4
2154030 1990 1
2147664 1990 4
2144738 1990 6
2142370 1990 3
2140270 1990 3
2140077 1990 2
2137661 1990 2
2137251 1990 3
2130383 1990 1
2130379 1990 1
2128844 1990 5
2128793 1990 1
2128561 1990 2
2125744 1990 3
2120896 1990 2
2119939 1990 3
2108589 1990 4
2105371 1990 5
2105327 1990 4
2099181 1990 2
2094154 1990 2
2091774 1990 1
2089887 1990 4
2089622 1990 4
2088270 1990 4
2088257 1990 3
2086990 1990 10
2085091 1990 2
2083801 1990 2
2082130 1990 4
2077983 NA 3
2075813 1990 2
2075807 1990 3
2075323 NA 1
1982388 1990 1
1980989 1990 4
1980982 1990 2
1975535 1990 4
1972846 1990 8
1972840 1990 2
1970220 1990 2
1969386 1990 4
1969200 1990 2
1968679 1990 2
1968308 1990 5
1709769 1990 4
1708524 1990 3
1706868 1990 2
1704317 1990 1
1704168 1990 5
1700470 1990 3
1693721 1990 2
1693511 1990 1
1691159 1990 3
1690484 1990 2
1689972 1990 6
2689232 1989 3
2574692 1989 6
15815300 1989 2
15815297 1989 2
2697561 1989 4
2693918 1989 4
2691006 1989 5
2690316 1989 2
2689197 1989 5
2632992 1989 2
2623190 1989 5
2623188 1989 3
2621641 1989 1
2621626 1989 2
2621464 1989 3
2621462 1989 6
2621182 1989 4
2618577 1989 4
2617131 1989 5
2614470 1989 3
2612486 1989 4
2611028 1989 3
2611026 1989 3
2608315 1989 2
2603969 1989 6
2583416 1989 5
2572682 1989 3
2560819 1989 4
2558852 1989 3
2556911 1989 2
2555450 1989 4
2489224 1989 10
2481338 1989 5
2692707 1989 4
2684016 1989 3
2805868 1989 5
2795005 1989 3
2698743 NA 1
2686445 1989 2
2683300 1989 2
2677038 1989 6
2618928 1989 1
2618513 NA 3
2609109 1989 5
2609105 1989 3
2604757 1989 4
2603707 1989 5
2596328 1989 5
2591393 1989 10
2589002 1989 6
2584252 1989 4
2576639 NA 6
2560545 1989 2
2556583 1989 2
2515880 1989 3
2515194 1989 2
2509420 1989 4
2509320 1989 1
2484052 1989 2
2482964 NA 6
2480452 1989 2
2511968 1989 3
2799826 1989 1
2812854 1989 2
2799450 1989 4
2795733 1989 3
2795725 1989 3
2793742 1989 6
2791385 1989 5
2701539 1989 2
2701533 1989 2
2695363 1989 2
2688063 1989 6
2677048 1989 4
2676422 1989 3
2621589 1989 4
2614620 1989 1
2601989 1989 1
2599726 1989 3
2595262 1989 5
2595254 1989 1
2595247 1989 4
2587874 1989 1
2587512 1989 3
2570785 1989 6
2570129 1989 4
2558322 1989 2
2557291 1989 4
2556781 1989 3
2529239 1989 5
2512631 1989 2
2508288 1989 9
2482960 1989 3
2482360 1989 3
2573165 1989 1
2583240 1989 2
23195783 1989 1
2809157 1989 5
2793431 NA 1
2791364 1989 5
2788515 1989 2
2779421 1989 7
2776332 1989 2
2769855 1989 5
2769848 1989 3
2764003 1989 3
2682131 NA 3
2680310 1989 1
2678425 1989 2
2670487 1989 5
2621711 1989 5
2607904 NA 3
2607451 1989 2
2596258 1989 2
2593866 1989 2
2574422 1989 3
2549818 1989 4
2531915 1989 2
2531914 1989 2
2530399 1989 3
2529737 1989 3
2521138 1989 1
2488301 1989 1
2476613 1989 4
2788841 1989 3
2507027 1989 4
2817381 1989 3
2569463 1989 1
2815970 1989 4
2807985 1989 3
2807980 1989 2
2807979 1989 2
2806205 NA 4
2801159 1989 3
2801043 1989 4
2801042 1989 3
2800995 1989 3
2789651 1989 4
2782102 1989 4
2780075 1989 4
2780074 1989 4
2775678 1989 3
2773617 1989 4
2772626 1989 2
2772583 1989 3
2769177 1989 4
2768998 1989 2
2768325 1989 2
2767255 1989 4
2765278 1989 1
2764101 1989 6
2752552 1989 4
2688345 1989 4
2681541 1989 3
2675893 1989 5
2672297 1989 1
2671508 1989 4
2669855 1989 2
2669558 1989 5
2570043 1989 5
2551351 1989 1
2551128 1989 2
2551127 1989 2
2547946 1989 2
2530506 1989 2
2527580 1989 2
2527406 1989 4
2507500 1989 4
2476353 1989 4
2475392 1989 5
2812503 1989 2
2568950 1989 3
2503811 1989 2
23195722 1989 1
2817807 NA 1
2780508 1989 3
2777860 NA 4
2775605 NA 3
2775597 NA 7
2759519 1989 2
2750539 1989 2
2740969 1989 4
2733101 1989 3
2678876 1989 4
2668254 1989 4
2665517 1989 4
2661966 1989 2
2616888 NA 2
2607432 1989 2
2592091 1989 1
2587423 NA 4
2568134 1989 2
2566655 1989 3
2550921 1989 2
2548892 1989 2
2546439 1989 5
2544876 1989 6
2544383 1989 3
2506729 1989 7
2506503 1989 3
2474136 1989 5
2473772 1989 3
2473601 1989 2
2567292 1989 4
2472274 1989 2
18588052 1989 2
18588051 1989 2
16347945 1989 5
2816479 1989 3
2786725 1989 2
2769676 1989 2
2765636 1989 2
2759560 1989 6
2759096 1989 3
2757863 1989 4
2757158 1989 2
2753406 1989 3
2753401 1989 2
2744671 1989 2
2743393 1989 2
2723649 1989 3
2720643 1989 3
2675305 1989 1
2666035 1989 1
2666034 1989 1
2663173 1989 4
2656913 1989 1
2653995 1989 1
2600859 1989 5
2569397 1989 4
2568295 1989 4
2550636 1989 2
2547137 1989 4
2512011 1989 3
2501065 1989 3
2501035 1989 2
2497112 1989 5
2482716 1989 2
2545302 1989 3
2474074 1989 3
2500201 1989 3
2470825 1989 3
2788008 1989 5
2750785 1989 1
2745676 1989 4
2745531 NA 4
2741676 1989 3
2741253 1989 2
2738575 1989 4
2737755 NA 6
2733606 1989 4
2729492 NA 4
2727479 1989 1
2719498 1989 7
2719145 1989 5
2715645 1989 3
2714136 1989 2
2663487 1989 5
2660889 NA 1
2659720 1989 6
2655469 1989 4
2527716 1989 1
2524973 1989 2
2503028 1989 2
2495817 1989 2
2495746 1989 1
2476844 1989 2
2476562 1989 1
2476561 1989 4
2468475 1989 3
2742839 1989 3
2703275 1989 3
2564904 1989 6
2929994 1989 7
2926880 1989 4
2924755 1989 1
2785475 1989 1
2728880 1989 4
2728866 1989 3
2728864 1989 2
2728829 1989 3
2726619 1989 1
2718700 1989 3
2718697 1989 2
2717385 1989 6
2717273 1989 10
2714409 1989 2
2714345 1989 5
2712925 1989 4
2706012 1989 2
2688995 1989 5
2678858 NA 2
2678857 NA 5
2665884 1989 7
2658463 1989 1
2658462 1989 3
2653893 1989 6
2653872 1989 4
2653555 1989 2
2651033 1989 1
2651029 1989 1
2651011 1989 3
2569674 1989 3
2566249 1989 5
2547810 NA 5
2541745 1989 2
2540760 1989 4
2539360 1989 4
2538851 1989 2
2526291 1989 2
2522821 1989 4
2520372 1989 2
2520370 1989 2
2520367 1989 6
2520364 1989 4
2520362 1989 5
2473634 1989 6
2473614 1989 8
2470139 1989 2
2466621 1989 3
2654402 1989 1
2501849 1989 1
2928734 1989 5
2925901 1989 4
2923748 NA 5
2923737 NA 5
2920628 1989 2
2745930 1989 3
2736826 NA 1
2729552 1989 2
2727462 1989 4
2716489 NA 3
2713132 1989 4
2710707 1989 2
2707988 NA 1
2703802 1989 5
2645503 1989 6
2604912 NA 3
2592891 1989 1
2574081 1989 5
2542834 1989 2
2537891 1989 5
2524869 1989 2
2522790 1989 3
2522713 1989 4
2522309 NA 3
2493744 1989 1
2472722 1989 6
2469447 1989 5
2647146 1989 4
2714001 1989 1
2783710 1989 2
23915958 1989 4
2929280 1989 4
2924334 1989 1
2916880 1989 5
2913466 1989 3
2912618 1989 6
2910765 1989 2
2777928 1989 2
2773640 1989 2
2727613 1989 3
2704560 1989 2
2703198 1989 1
2662689 1989 2
2656350 1989 4
2655835 1989 3
2655831 1989 3
2655829 1989 5
2653704 1989 2
2651385 1989 5
2651102 1989 1
2650959 1989 6
2649444 1989 1
2648746 1989 3
2648745 1989 4
2646972 1989 3
2646849 1989 3
2643634 1989 2
2585293 1989 5
2585289 1989 2
2569194 1989 6
2566586 1989 3
2565330 1989 2
2539060 1989 3
2536052 1989 3
2522083 1989 2
2521643 1989 2
2496726 1989 5
2496078 1989 4
2496077 1989 4
2494839 1989 3
2468964 1989 4
2464945 1989 7
2563331 1989 2
2464418 1989 2
2929202 1989 3
2928824 1989 3
2924990 1989 2
2922098 1989 1
2917936 1989 3
2917262 1989 2
2910506 1989 6
2815429 1989 2
2813328 1989 3
2807995 1989 2
2807783 1989 2
2803117 1989 2
2788810 1989 1
2782606 1989 1
2772557 1989 1
2772555 1989 1
2772550 1989 3
2762358 1989 3
2760938 1989 1
2760937 1989 2
2757359 1989 5
2756441 1989 3
2755912 1989 1
2749299 1989 1
2749203 1989 5
2744985 1989 3
2742778 1989 1
2737914 1989 3
2736139 1989 6
2736133 1989 2
2732866 1989 5
2731713 1989 1
2731693 1989 5
2716999 1989 5
2714252 1989 2
2714239 1989 3
2713097 1989 2
2711865 1989 3
2708881 1989 4
2702245 1989 1
2693849 1989 1
2693332 1989 1
2688549 1989 2
2686333 1989 1
2679333 1989 3
2678667 1989 3
2675390 1989 6
2673119 1989 3
2672531 1989 1
2665111 1989 1
2665106 1989 1
2663045 1989 8
2657910 1989 4
2653814 1989 3
2648757 1989 1
2643982 NA 4
2643230 1989 3
2642848 1989 4
2642313 1989 6
2635941 1989 6
2635725 1989 3
2631542 1989 3
2631541 1989 3
2626592 1989 1
2625209 1989 2
2624821 1989 2
2623783 1989 1
2618816 1989 2
2618603 1989 3
2617199 1989 1
2613403 1989 2
2608724 1989 1
2602918 1989 2
2595328 1989 2
2595327 1989 2
2591515 1989 2
2588097 1989 3
2587956 1989 4
2587939 1989 4
2577405 1989 3
2576732 1989 2
2575310 1989 3
2574912 1989 2
2574236 1989 2
2573583 1989 4
2573476 1989 2
2572196 1989 3
2572122 1989 3
2569984 1989 5
2567559 1989 9
2566223 1989 5
2564234 1989 1
2555913 1989 3
2543523 1989 8
2543183 1989 1
2540590 1989 3
2540589 1989 3
2528259 1989 2
2519017 1989 6
2517754 1989 4
2517543 1989 5
2516676 1989 3
2515063 1989 5
2508214 1989 2
2501815 1989 3
2501120 1989 8
2496592 1989 3
2488382 1989 2
2484036 1989 4
2482774 1989 1
2476108 1989 4
2475903 1989 5
2475319 1989 2
2474194 1989 3
2474193 1989 4
2470268 1989 6
2470267 1989 3
2466359 1989 8
2461981 1989 3
2904582 NA 5
3144464 1988 2
2462508 1988 4
3223944 1988 3
3197840 1988 1
3060763 1988 1
24240426 1988 4
18964654 1988 2
3263974 1988 2
3256582 1988 2
3250220 1988 4
3248318 1988 1
3233784 1988 2
3215855 1988 3
3213458 1988 4
3213441 1988 4
3202227 1988 2
3201666 1988 4
3191628 1988 3
3075589 1988 5
3075561 1988 3
3074458 1988 3
3072362 1988 1
3068950 1988 1
3067956 1988 3
3064978 1988 1
3064976 1988 1
3063055 1988 3
3061369 1988 4
3056749 1988 1
2906199 1988 4
2854911 1988 5
2468550 1988 2
2464274 1988 1
2464273 1988 1
2464118 1988 4
3191143 1988 1
3267153 1988 4
3267152 1988 5
3264412 1988 4
3255795 1988 4
3247587 1988 4
3246577 1988 1
3227954 1988 3
3227953 1988 4
3227952 1988 3
3225839 1988 1
3213396 1988 3
3208868 1988 2
3207033 1988 2
3201099 1988 3
3199274 NA 4
3198987 1988 3
3190943 NA 4
3190942 NA 5
3183849 1988 3
3183158 1988 2
3143827 1988 3
3142271 1988 3
3061353 1988 1
3059448 1988 1
3056473 NA 3
3049833 1988 3
2977425 1988 4
2976244 1988 5
2903756 NA 4
2850214 1988 1
2850073 1988 5
2847770 NA 5
2458833 1988 4
2903817 1988 1
3054808 1988 3
3049613 1988 1
2901858 1988 4
2901990 1988 10
2902263 1988 10
23195324 1988 1
23195317 1988 1
16347751 1988 2
3417802 1988 2
3417798 1988 2
3262792 1988 3
3228668 1988 2
3218480 1988 1
3218470 1988 1
3217762 1988 2
3214682 1988 5
3205570 1988 3
3201133 1988 7
3200599 1988 3
3197980 1988 6
3197078 1988 5
3190818 1988 2
3183097 1988 2
3177633 1988 4
3177624 1988 2
3168699 1988 4
3168663 1988 1
3147901 1988 5
3147578 1988 3
3069499 1988 1
3066587 1988 1
3064654 1988 1
3063043 1988 2
3059122 1988 1
3056462 1988 6
2972209 1988 2
2971080 1988 6
2907749 1988 4
2906515 1988 1
2852210 1988 8
2846221 1988 2
2845693 1988 5
2844532 1988 1
2843375 1988 4
3414535 1988 1
24897548 1988 3
16347733 1988 2
3414989 1988 5
3409168 1988 2
3401258 1988 3
3396816 1988 2
3266417 1988 2
3263315 1988 2
3227298 1988 2
3227291 1988 5
3214674 1988 4
3206192 1988 3
3201863 1988 3
3198338 1988 9
3198337 1988 9
3192143 1988 1
3191348 1988 3
3182457 1988 5
3179676 1988 5
3170981 1988 7
3140629 1988 2
3076446 1988 1
3048346 NA 6
3048338 1988 10
2974622 1988 7
3219340 1988 4
2902847 1988 1
3409654 1988 6
3404456 1988 3
3402071 1988 1
3253301 1988 1
3234379 1988 2
3215324 1988 3
3195318 1988 1
3176837 1988 5
3173412 1988 3
3171287 1988 2
3139420 1988 9
3067519 1988 3
3064298 1988 1
3056080 1988 2
3049512 1988 4
3048923 1988 1
3047220 1988 3
3044674 1988 4
2975768 1988 3
2969827 1988 3
2844947 1988 3
2840794 1988 5
2466989 1988 2
2458122 1988 2
3395624 1988 4
3136015 1988 5
3041368 1988 4
2454663 1988 2
3414348 1988 2
3408613 NA 9
3408610 NA 5
3395278 NA 3
3392090 1988 2
3379406 1988 4
3289986 1988 5
3289132 1988 3
3247069 NA 2
3229849 1988 3
3185137 NA 3
3148370 1988 1
3134144 1988 2
3079204 1988 1
3062045 1988 2
3061846 1988 2
3052971 NA 3
3044399 1988 3
2970267 1988 1
2968688 1988 6
2899369 1988 4
2898006 1988 3
2844166 1988 3
2842429 1988 3
3421919 1988 3
3372999 1988 3
3135046 1988 6
10994452 1988 1
3402187 1988 2
3396054 1988 3
3395577 1988 1
3395576 1988 2
3381666 1988 2
3381656 1988 4
3377074 1988 3
3373616 1988 4
3292767 1988 1
3292639 1988 2
3260654 1988 5
3238315 1988 3
3234365 1988 5
3227918 1988 3
3172181 1988 1
3169030 1988 2
3168554 1988 4
3057344 1988 4
3048916 1988 1
2971513 1988 1
2837817 1988 3
2457302 1988 2
3395856 1988 2
3387970 1988 1
2836803 1988 4
3413028 1988 3
3402468 1988 4
3398736 NA 7
3397933 1988 4
3394478 1988 4
3391626 1988 3
3389128 1988 4
3389044 1988 3
3386521 1988 5
3377945 1988 6
3370021 NA 2
3369481 1988 3
3367788 1988 7
3366038 1988 4
3284382 1988 5
3132738 1988 2
3074400 NA 3
3041248 1988 3
2844044 NA 5
2842744 1988 3
2840183 1988 7
2838994 1988 2
2838066 NA 3
2454744 1988 4
3133023 1988 4
3132339 1988 1
3360122 1988 2
3285325 1988 2
3382632 1988 2
3411097 1988 3
3400659 1988 2
3399370 1988 7
3399365 1988 1
3389095 1988 1
3389085 1988 1
3384195 1988 5
3379005 1988 1
3376689 1988 8
3367712 1988 2
3359896 1988 5
3359895 1988 5
3359689 1988 1
3359614 1988 5
3355606 1988 3
3354651 1988 2
3351142 1988 6
3291547 1988 1
3288349 1988 1
3287119 1988 1
3282811 1988 1
3281472 1988 2
3259523 1988 1
3191275 1988 4
3133649 1988 2
3130887 1988 3
3045193 1988 7
3041629 NA 3
2968286 1988 1
2968266 1988 4
2906505 1988 4
2846219 NA 9
2839422 1988 3
2835797 1988 1
2835387 1988 3
2833812 1988 2
2455978 1988 5
3359303 1988 3
2893927 1988 5
3389109 NA 4
3379348 1988 3
3375701 NA 4
3375697 NA 1
3375696 NA 1
3370197 1988 2
3363290 1988 3
3360522 1988 6
3356423 NA 1
3351708 NA 5
3344921 1988 2
3338644 1988 3
3288846 1988 2
3287570 NA 1
3284873 1988 5
3261796 1988 1
3261674 1988 6
3259985 1988 7
3228615 1988 3
3126668 1988 5
3125766 1988 7
2965910 NA 2
2899857 1988 4
2899856 1988 3
2833918 NA 1
2833432 1988 4
2832567 1988 3
3345840 1988 3
2893745 1988 2
23915812 1988 2
3372423 1988 5
3355249 1988 6
3354805 1988 2
3354328 1988 7
3349755 1988 8
3346735 1988 6
3341561 1988 3
3339100 1988 3
3284272 1988 1
3281405 1988 3
3280080 1988 2
3259064 1988 4
3163215 1988 4
3127027 1988 2
2963731 1988 1
2892843 1988 6
2452582 1988 5
3350122 1988 1
20501227 1988 3
15092559 1988 1
3421148 1988 5
3415861 1988 5
3414363 1988 2
3412112 1988 4
3396565 1988 2
3391214 1988 5
3377379 1988 1
3371340 1988 4
3371232 1988 3
3369294 1988 6
3360588 1988 2
3358819 1988 6
3356294 1988 1
3351393 1988 2
3349557 1988 2
3347830 1988 2
3345249 1988 3
3344399 1988 4
3341748 1988 2
3340272 1988 3
3337954 1988 2
3337017 1988 6
3336078 1988 2
3292255 1988 4
3283074 1988 2
3281927 1988 2
3278025 1988 10
3276589 NA 3
3267317 1988 4
3262517 1988 4
3261490 1988 1
3259005 1988 7
3257721 1988 3
3254094 1988 2
3252458 1988 2
3245427 1988 1
3243309 1988 3
3239385 1988 4
3238344 1988 3
3238329 1988 5
3235389 1988 1
3234620 1988 4
3233753 1988 1
3232947 1988 3
3231961 1988 1
3227841 1988 1
3225722 1988 2
3225720 1988 2
3224634 1988 1
3224027 1988 2
3220096 1988 6
3219222 1988 1
3218467 1988 3
3216344 1988 2
3207071 1988 2
3206220 1988 1
3203666 1988 3
3203016 1988 4
3202925 1988 6
3201963 1988 4
3201953 1988 5
3201948 1988 2
3201947 1988 2
3189260 1988 5
3187460 1988 3
3187446 1988 6
3187437 1988 5
3187415 1988 4
3176941 1988 4
3176911 1988 5
3169363 1988 2
3163820 1988 4
3162755 1988 2
3152533 1988 2
3148778 1988 6
3146335 1988 4
3142038 1988 3
3141664 1988 8
3135188 1988 5
3077541 1988 1
3071221 1988 3
3069186 1988 1
3067538 1988 1
3066380 1988 5
3065711 1988 2
3064531 1988 3
3063539 1988 8
3062861 1988 2
3062860 1988 3
3059752 1988 5
3051875 1988 4
3049259 1988 3
3044282 1988 1
2974811 1988 4
2970101 1988 1
2964844 NA 5
2964835 NA 10
2906123 1988 6
2902982 1988 2
2902978 1988 4
2902976 1988 1
2902973 1988 2
2900575 1988 1
2898984 1988 4
2896595 1988 5
2892468 1988 3
